date,open,high,low,close,volume
2011-06-13,2359.47,2394.507,2346.812,2389.615,21328400
2011-06-14,2382.341,2426.86,2369.923,2417.243,31228500
2011-06-15,2408.231,2427.012,2377.875,2378.561,16844000
2011-06-16,2363.009,2363.009,2307.663,2309.421,14500700
2011-06-17,2305.804,2319.258,2271.822,2274.648,9817500
2011-06-20,2268.007,2274.538,2185.008,2186.262,14555200
2011-06-21,2196.509,2212.873,2170.594,2209.939,14918200
2011-06-22,2214.536,2224.441,2194.639,2216.13,20175400
2011-06-23,2203.755,2298.342,2198.132,2285.52,27199900
2011-06-24,2275.691,2350.471,2263.132,2335.267,36859800
2011-06-27,2336.08,2401.438,2333.348,2389.418,29313600
2011-06-28,2387.028,2398.488,2358.446,2392.695,29639000
2011-06-29,2387.633,2426.403,2375.927,2391.701,22144200
2011-06-30,2386.33,2421.94,2383.346,2410.229,29904400
2011-07-01,2430.264,2432.446,2410.645,2414.238,24525100
2011-07-04,2424.189,2469.116,2408.844,2468.107,34893000
2011-07-05,2470.938,2486.705,2447.271,2485.503,39773700
2011-07-06,2476.78,2528.386,2451.613,2527.317,36674900
2011-07-07,2519.005,2583.973,2514.832,2557.263,43455500
2011-07-08,2543.148,2567.753,2533.59,2555.158,30146800
2011-07-11,2552.435,2559.997,2514.559,2555.261,27467400
2011-07-12,2533.389,2610.977,2513.899,2560.93,32834900
2011-07-13,2548.576,2609.83,2545.002,2606.166,38144100
2011-07-14,2615.426,2617.777,2568.119,2597.171,44020500
2011-07-15,2592.162,2603.751,2583.086,2594.147,35675200
2011-07-18,2595.194,2597.961,2564.951,2567.289,18761100
2011-07-19,2567.859,2579.574,2542.68,2548.238,35471400
2011-07-20,2554.309,2567.39,2532.833,2551.051,37260500
2011-07-21,2538.864,2542.791,2492.575,2494.727,30574100
2011-07-22,2505.016,2526.349,2494.823,2505.634,23292000
2011-07-25,2496.267,2511.712,2390.273,2402.532,33025200
2011-07-26,2395.368,2414.316,2388.152,2406.023,21211900
2011-07-27,2401.429,2472.206,2388.666,2468.219,23807500
2011-07-28,2446.717,2517.095,2437.839,2512.451,49460200
2011-07-29,2513.24,2528.848,2468.828,2471.082,35172900
2011-08-01,2462.078,2500.312,2437.328,2487.562,29155700
2011-08-02,2472.755,2476.69,2407.402,2436.319,32899400
2011-08-03,2419.636,2445.674,2400.031,2421.752,34282100
2011-08-04,2429.513,2464.526,2429.513,2444.506,25353700
2011-08-05,2368.205,2450.697,2347.404,2435.496,33606500
2011-08-08,2396.634,2451.846,2312.217,2337.894,34550000
2011-08-09,2238.017,2340.06,2205.881,2328.134,32862000
2011-08-10,2364.876,2382.592,2319.705,2327.516,34183500
2011-08-11,2277.51,2372.956,2270.159,2372.27,31301200
2011-08-12,2388.323,2425.209,2376.026,2385.684,30928000
2011-08-15,2387.732,2415.121,2367.466,2414.045,26805000
2011-08-16,2411.367,2428.115,2379.518,2383.283,24044500
2011-08-17,2378.777,2393.263,2355.919,2368.103,22668300
2011-08-18,2363.863,2368.732,2319.668,2320.389,12342600
2011-08-19,2264.357,2290.384,2250.728,2286.958,17483200
2011-08-22,2281.781,2307.375,2265.273,2276.515,14140000
2011-08-23,2283.671,2325.34,2278.91,2324.477,17071500
2011-08-24,2338.254,2372.276,2336.136,2352.579,28750800
2011-08-25,2351.794,2415.847,2351.794,2414.576,43125300
2011-08-26,2400.217,2423.527,2387.604,2417.749,47067100
2011-08-29,2405.858,2419.753,2394.09,2402.809,41294500
2011-08-30,2410.661,2420.13,2372.385,2375.924,28837300
2011-08-31,2374.083,2376.279,2331.131,2349.057,31605400
2011-09-01,2342.68,2375.336,2323.607,2338.346,41150300
2011-09-02,2319.136,2344.731,2284.819,2290.316,20328500
2011-09-05,2263.156,2275.185,2244.069,2245.09,17732400
2011-09-06,2235.678,2261.176,2218.013,2231.864,21019900
2011-09-07,2238.236,2280.95,2232.643,2279.211,18710800
2011-09-08,2282.175,2293.178,2233.317,2235.204,13971300
2011-09-09,2234.657,2263.274,2225.381,2240.279,11797700
2011-09-13,2210.579,2213.206,2187.137,2210.203,13485900
2011-09-14,2213.805,2237.275,2185.677,2230.71,16321300
2011-09-15,2231.551,2260.398,2227.885,2253.069,14772500
2011-09-16,2254.349,2283.855,2254.349,2263.39,15953300
2011-09-19,2247.492,2260.878,2220.479,2224.923,12994400
2011-09-20,2217.229,2256.75,2213.476,2246.784,10387500
2011-09-21,2244.096,2337.04,2241.429,2328.821,30333700
2011-09-22,2310.69,2322.777,2257.549,2258.19,18097700
2011-09-23,2227.918,2249.286,2219.034,2247.526,18537300
2011-09-26,2248.696,2261.757,2204.801,2214.753,17175500
2011-09-27,2229.805,2246.781,2210.302,2241.433,21807200
2011-09-28,2251.896,2257.089,2196.549,2204.599,15281400
2011-09-29,2196.711,2196.711,2114.134,2123.312,15959700
2011-09-30,2119.413,2135.73,2080.065,2100.163,12348600
2011-10-10,2104.15,2122.268,2055.802,2060.838,11356700
2011-10-11,2120.185,2129.404,2009.542,2062.769,16876200
2011-10-12,2054.954,2131.89,2037.261,2125.406,17446200
2011-10-13,2127.511,2182.083,2118.671,2177.264,21904300
2011-10-14,2173.657,2177.231,2143.595,2155.287,14570800
2011-10-17,2160.11,2206.657,2158.082,2205.233,19975400
2011-10-18,2196.837,2196.837,2143.596,2148.57,27835600
2011-10-19,2149.412,2163.944,2116.255,2130.104,17527900
2011-10-20,2117.61,2123.634,2036.02,2045.174,25733800
2011-10-21,2042.521,2061.599,2005.117,2014.818,16931000
2011-10-24,2000.798,2072.87,1969.756,2064.213,22900300
2011-10-25,2065.026,2119.927,2044.692,2109.839,26390200
2011-10-26,2099.66,2165.202,2089.863,2125.853,33803700
2011-10-27,2126.096,2142.516,2112.988,2118.28,19240000
2011-10-28,2146.549,2155.91,2116.297,2153.68,28231500
2011-10-31,2151.536,2165.805,2133.665,2162.0,20274700
2011-11-01,2147.455,2205.183,2138.067,2190.185,28243800
2011-11-02,2155.55,2274.286,2146.202,2273.225,43690900
2011-11-03,2280.945,2333.667,2276.185,2277.299,57911800
2011-11-04,2298.199,2305.715,2271.895,2291.281,32886000
2011-11-07,2292.686,2330.565,2277.146,2292.78,22763800
2011-11-08,2290.996,2292.558,2230.042,2233.0,22021500
2011-11-09,2239.316,2274.289,2207.796,2272.384,24692800
2011-11-10,2247.544,2281.405,2236.709,2245.022,25593700
2011-11-11,2248.5,2275.825,2241.352,2258.134,27560700
2011-11-14,2269.876,2310.148,2269.876,2304.653,30163600
2011-11-15,2303.929,2322.627,2294.943,2320.709,26007900
2011-11-16,2323.128,2333.643,2250.094,2262.708,38628800
2011-11-17,2262.455,2286.199,2250.255,2262.515,20240000
2011-11-18,2259.475,2259.475,2162.564,2170.808,26676500
2011-11-21,2166.53,2182.487,2140.099,2173.444,11855100
2011-11-22,2158.461,2191.335,2135.572,2190.564,11068900
2011-11-23,2193.07,2222.297,2191.837,2196.941,18512200
2011-11-24,2171.684,2190.687,2136.262,2178.008,17175400
2011-11-25,2170.28,2182.804,2147.713,2160.217,11701700
2011-11-28,2152.306,2172.386,2112.742,2133.693,14745100
2011-11-29,2150.849,2164.222,2126.157,2163.396,16594900
2011-11-30,2167.124,2167.124,2041.124,2069.923,19292500
2011-12-01,2133.488,2149.43,2102.59,2110.231,23537900
2011-12-02,2100.218,2103.665,2038.835,2047.456,17655400
2011-12-05,2039.481,2047.66,1988.019,1993.547,16673700
2011-12-06,1989.615,2015.447,1969.372,2004.508,12177300
2011-12-07,2003.07,2017.816,1991.683,2005.83,8486900
2011-12-08,2006.112,2025.955,1968.81,2008.931,10180000
2011-12-09,1995.588,2012.223,1984.478,1997.942,7838900
2011-12-12,1995.086,2008.714,1987.365,1989.796,7541100
2011-12-13,1982.007,1986.573,1905.486,1912.542,14566800
2011-12-14,1911.262,1920.097,1870.406,1882.681,7256800
2011-12-15,1871.245,1875.177,1829.395,1831.531,13139300
2011-12-16,1832.719,1855.147,1797.11,1847.9,13722900
2011-12-19,1822.512,1841.393,1788.505,1840.343,16515300
2011-12-20,1833.972,1855.805,1820.657,1823.417,14451800
2011-12-21,1837.851,1851.676,1752.593,1753.37,16787700
2011-12-22,1744.006,1744.006,1679.353,1719.115,21002300
2011-12-23,1714.966,1741.872,1705.532,1721.647,13761200
2011-12-26,1740.208,1771.411,1725.546,1727.558,21891300
2011-12-27,1717.441,1725.344,1685.805,1689.288,15957200
2011-12-28,1674.942,1689.602,1651.841,1681.488,18094600
2011-12-29,1674.129,1715.345,1667.067,1708.034,19744500
2011-12-30,1715.187,1736.365,1715.187,1730.987,22345200
2012-01-04,1747.856,1752.716,1668.668,1670.089,20516400
2012-01-05,1663.673,1663.673,1582.701,1584.324,20071100
2012-01-06,1587.855,1625.344,1563.694,1623.613,14687900
2012-01-09,1619.229,1715.207,1609.171,1712.953,24033700
2012-01-10,1710.723,1781.448,1704.419,1779.302,32763400
2012-01-11,1776.269,1808.088,1760.18,1787.09,31047300
2012-01-12,1778.696,1804.4,1766.644,1786.545,20462400
2012-01-13,1786.716,1792.869,1703.008,1715.469,22995300
2012-01-16,1706.576,1716.238,1668.042,1670.355,13613800
2012-01-17,1653.568,1774.109,1651.787,1772.638,28550400
2012-01-18,1771.952,1796.231,1726.962,1746.721,29631100
2012-01-19,1744.591,1767.169,1724.209,1755.987,21809700
2012-01-20,1756.485,1790.787,1752.056,1785.184,19783000
2012-01-30,1790.681,1792.777,1755.644,1756.084,19039900
2012-01-31,1753.464,1766.513,1737.328,1765.104,12280300
2012-02-01,1759.965,1780.387,1726.918,1734.622,15183900
2012-02-02,1737.799,1788.513,1730.792,1786.549,19171300
2012-02-03,1787.339,1865.984,1784.946,1861.102,46295800
2012-02-06,1868.186,1885.68,1849.475,1876.627,41450700
2012-02-07,1860.862,1888.692,1843.778,1872.962,44294500
2012-02-08,1871.187,1935.156,1858.154,1932.328,51830900
2012-02-09,1927.205,1958.732,1915.411,1928.557,46513800
2012-02-10,1923.352,1954.554,1916.744,1934.097,31025800
2012-02-13,1922.357,1963.485,1907.602,1952.191,33377900
2012-02-14,1953.785,1985.183,1939.809,1959.063,29257200
2012-02-15,1955.594,2007.713,1950.347,2004.2,48591100
2012-02-16,2001.26,2019.341,1972.229,1997.125,42503800
2012-02-17,1997.827,2014.226,1976.988,1998.108,30188200
2012-02-20,2027.82,2066.608,2015.993,2030.081,48215500
2012-02-21,2024.81,2051.62,1987.814,2050.659,43656200
2012-02-22,2046.586,2117.551,2042.576,2116.099,50571600
2012-02-23,2080.646,2105.235,2059.912,2076.193,59124500
2012-02-24,2070.614,2075.392,2040.429,2073.021,40494600
2012-02-27,2091.777,2118.555,2075.598,2076.44,43105100
2012-02-28,2083.232,2095.603,2048.63,2078.738,31488800
2012-02-29,2092.845,2110.142,2079.045,2082.02,29409500
2012-03-01,2074.233,2137.803,2070.331,2122.755,44831900
2012-03-02,2139.203,2167.351,2139.203,2165.972,44290900
2012-03-05,2172.005,2195.203,2161.55,2175.109,52751700
2012-03-06,2163.536,2178.282,2132.006,2159.992,52930200
2012-03-07,2124.788,2199.59,2120.408,2160.579,46154300
2012-03-08,2177.178,2224.268,2177.178,2213.041,50123900
2012-03-09,2223.238,2247.963,2213.665,2242.702,44732600
2012-03-12,2249.687,2279.918,2229.469,2261.287,47969400
2012-03-13,2257.879,2296.813,2239.446,2292.804,51522500
2012-03-14,2297.929,2318.162,2165.396,2190.177,78831300
2012-03-15,2179.103,2209.966,2132.303,2194.916,48174000
2012-03-16,2193.468,2214.95,2156.139,2203.671,36916000
2012-03-19,2223.391,2249.937,2192.137,2248.802,39113300
2012-03-20,2220.847,2220.847,2137.196,2141.703,39955000
2012-03-21,2153.905,2163.883,2098.462,2133.912,37069800
2012-03-22,2131.121,2163.186,2125.447,2144.511,28093100
2012-03-23,2138.636,2138.636,2096.771,2111.03,32839900
2012-03-26,2108.368,2134.052,2098.617,2127.762,37782500
2012-03-27,2140.647,2151.142,2119.744,2130.152,42485800
2012-03-28,2122.871,2122.871,2023.313,2029.137,43161500
2012-03-29,2009.401,2021.538,1961.196,1985.005,27727700
2012-03-30,1992.41,2008.219,1928.798,1945.982,23216600
2012-04-05,1951.465,2015.053,1948.539,2014.221,18770900
2012-04-06,2024.806,2093.644,2014.107,2071.948,33339100
2012-04-09,2059.084,2077.198,2020.431,2021.447,18448800
2012-04-10,2015.738,2041.51,1967.168,2040.485,22046700
2012-04-11,2021.844,2057.368,2003.872,2055.787,20617200
2012-04-12,2057.781,2096.725,2043.879,2095.978,29868700
2012-04-13,2097.488,2107.577,2071.95,2092.679,26251800
2012-04-16,2076.54,2091.08,2065.578,2084.25,15685600
2012-04-17,2081.889,2094.22,2038.176,2040.623,21384600
2012-04-18,2046.356,2095.212,2035.88,2094.18,24137700
2012-04-19,2093.217,2118.127,2084.493,2116.331,23603500
2012-04-20,2109.315,2131.241,2086.772,2125.522,26471800
2012-04-23,2120.124,2133.987,2098.801,2121.03,40118000
2012-04-24,2094.909,2120.476,2017.285,2078.79,43636100
2012-04-25,2078.11,2108.316,2065.963,2099.909,31126800
2012-04-26,2101.69,2108.999,2068.041,2083.818,28400300
2012-04-27,2082.348,2083.739,2058.046,2063.31,26847800
2012-05-02,2090.126,2113.342,2061.563,2102.179,27946500
2012-05-03,2098.762,2114.628,2084.98,2104.431,22356200
2012-05-04,2105.862,2129.967,2101.518,2125.569,20957900
2012-05-07,2131.109,2166.337,2131.109,2165.304,34305600
2012-05-08,2170.295,2177.775,2154.961,2165.303,18094800
2012-05-09,2144.986,2144.986,2083.455,2084.063,25203400
2012-05-10,2090.801,2115.752,2079.528,2083.479,16137800
2012-05-11,2089.096,2089.096,2051.208,2052.774,25026600
2012-05-14,2068.348,2081.662,2037.553,2040.764,19325900
2012-05-15,2026.219,2051.092,2009.197,2049.706,19007400
2012-05-16,2046.292,2052.709,2019.214,2020.066,13913600
2012-05-17,2024.642,2046.393,2006.205,2042.716,19166000
2012-05-18,2036.109,2036.109,1981.121,1985.146,19791600
2012-05-21,1981.168,1999.789,1965.572,1980.237,13101000
2012-05-22,1989.632,2018.127,1989.632,2016.445,13415200
2012-05-23,2014.448,2019.495,1976.388,1989.079,15277000
2012-05-24,2000.592,2024.029,1994.993,2002.596,17417400
2012-05-25,2002.881,2037.276,1996.399,2000.445,19071700
2012-05-28,1988.078,2004.284,1949.194,2003.675,16389700
2012-05-29,2013.91,2033.179,1998.301,2028.548,21077900
2012-05-30,2026.378,2045.454,2017.24,2037.696,17986500
2012-05-31,2027.069,2065.65,2020.086,2059.509,30125500
2012-06-01,2058.203,2070.302,2032.267,2038.84,18196900
2012-06-04,1994.243,1998.545,1938.796,1940.386,22338700
2012-06-05,1946.76,1959.811,1925.737,1928.077,11425100
2012-06-06,1933.616,1939.526,1915.245,1920.149,7233000
2012-06-07,1944.638,1952.024,1892.66,1893.829,11109900
2012-06-08,1912.087,1916.613,1868.359,1872.703,11529900
2012-06-11,1881.843,1909.621,1867.648,1906.167,11776500
2012-06-12,1901.213,1901.213,1862.321,1863.269,10340000
2012-06-13,1872.256,1893.484,1856.307,1892.989,19272000
2012-06-14,1887.044,1896.643,1864.981,1874.081,18827500
2012-06-15,1875.673,1886.233,1852.508,1874.13,11054600
2012-06-18,1883.389,1903.324,1883.389,1892.933,11438700
2012-06-19,1890.752,1901.34,1881.219,1891.372,13076300
2012-06-20,1894.042,1911.239,1887.871,1893.355,11965600
2012-06-21,1888.721,1888.721,1850.15,1851.602,10748500
2012-06-25,1842.947,1845.393,1783.019,1785.178,11059600
2012-06-26,1780.583,1783.631,1741.546,1776.614,11374700
2012-06-27,1776.614,1783.924,1756.223,1756.223,7903200
2012-06-28,1757.962,1770.6,1724.749,1725.623,11501000
2012-06-29,1716.694,1752.6,1706.554,1751.177,11253100
