date,open,high,low,close,volume
2020-01-02,1006.873,1022.482,1006.873,1021.629,58797528
2020-01-03,1024.813,1033.654,1020.073,1032.038,47464500
2020-01-06,1026.658,1041.293,1022.664,1028.379,53718988
2020-01-07,1031.299,1039.899,1019.534,1039.899,58158278
2020-01-08,1030.902,1061.086,1030.902,1041.435,77331920
2020-01-09,1050.398,1066.88,1050.398,1066.88,76263245
2020-01-10,1072.484,1072.484,1054.562,1054.562,51620821
2020-01-13,1058.007,1069.54,1039.877,1069.54,45754317
2020-01-14,1072.436,1099.372,1071.651,1089.651,72786395
2020-01-15,1083.408,1093.183,1065.54,1065.545,47589731
2020-01-16,1069.05,1091.161,1064.884,1084.876,58726189
2020-01-17,1087.78,1182.582,1087.78,1167.046,189511680
2020-01-20,1160.09,1187.365,1115.905,1164.617,139276660
2020-01-21,1158.885,1170.776,1128.952,1132.057,94216137
2020-01-22,1115.399,1148.283,1070.385,1133.042,146110093
2020-01-23,1121.354,1148.329,1072.307,1093.037,95227554
2020-02-03,887.493,920.327,874.666,874.666,165505129
2020-02-04,881.579,966.504,881.579,961.276,126977425
2020-02-05,978.011,1055.796,978.011,1020.248,135914263
2020-02-06,1003.894,1063.121,1003.894,1050.927,122519558
2020-02-07,1049.354,1093.164,1035.966,1093.164,119667005
2020-02-10,1100.788,1154.451,1100.788,1151.329,199060113
2020-02-11,1144.593,1144.593,1088.667,1096.989,136354284
2020-02-12,1088.868,1149.834,1088.868,1144.96,113208514
2020-02-13,1144.389,1198.165,1144.389,1149.357,160772174
2020-02-14,1147.215,1155.636,1095.867,1112.823,114659410
2020-02-17,1121.426,1183.847,1121.426,1183.847,114298107
2020-02-18,1194.011,1205.545,1175.806,1191.503,115423409
2020-02-19,1190.328,1193.838,1169.486,1170.123,111325445
2020-02-20,1173.363,1184.44,1144.62,1162.789,95770338
2020-02-21,1154.995,1161.468,1142.539,1144.459,82727458
2020-02-24,1141.918,1147.819,1125.866,1136.437,90808972
