date,open,high,low,close,volume
2020-01-02,1007.827,1033.43,1007.827,1033.43,44634410
2020-01-03,1037.794,1050.205,1034.614,1041.304,53291864
2020-01-06,1031.63,1051.456,1028.751,1034.59,54721701
2020-01-07,1036.294,1047.975,1023.206,1047.975,59561123
2020-01-08,1039.643,1072.463,1037.59,1070.276,67582987
2020-01-09,1080.749,1101.767,1080.749,1099.475,53982135
2020-01-10,1101.226,1114.785,1096.375,1096.375,52683150
2020-01-13,1096.837,1153.871,1096.837,1153.871,61434402
2020-01-14,1155.725,1186.899,1149.07,1163.604,82002940
2020-01-15,1156.401,1168.538,1149.045,1166.338,59578269
2020-01-16,1166.905,1232.204,1166.905,1228.208,75931531
2020-01-17,1230.988,1344.875,1230.988,1331.66,110900274
2020-01-20,1328.198,1368.622,1283.526,1324.43,105529713
2020-01-21,1318.799,1336.819,1266.626,1268.075,73696253
2020-01-22,1246.999,1357.696,1226.142,1357.696,98571352
2020-01-23,1323.147,1385.112,1267.311,1305.181,81404604
2020-02-03,1094.955,1161.127,1082.762,1088.802,85786997
2020-02-04,1116.754,1220.975,1116.754,1220.227,89465643
2020-02-05,1233.362,1314.912,1233.362,1261.149,106655754
2020-02-06,1237.932,1311.532,1237.932,1300.413,99137097
2020-02-07,1292.639,1398.104,1292.639,1397.794,117480688
2020-02-10,1409.37,1462.92,1393.647,1422.523,120265620
2020-02-11,1415.749,1438.035,1377.837,1404.323,97146282
2020-02-12,1391.386,1486.559,1391.386,1469.899,100817488
2020-02-13,1472.254,1561.63,1472.254,1490.647,113647087
2020-02-14,1488.072,1515.578,1406.138,1435.505,102879297
2020-02-17,1449.995,1491.149,1449.995,1491.149,77134651
2020-02-18,1484.656,1525.137,1484.656,1512.27,81473227
2020-02-19,1516.765,1534.531,1484.234,1484.234,84775206
2020-02-20,1485.526,1496.1,1414.232,1446.689,83312959
2020-02-21,1433.79,1471.321,1433.79,1437.117,69684187
2020-02-24,1431.457,1449.639,1411.402,1438.745,67659947
2020-02-25,1393.211,1474.518,1393.211,1474.089,81898721
2020-02-26,1445.593,1462.122,1360.053,1360.053,70981714
2020-02-27,1363.479,1363.479,1312.876,1315.45,63219695
2020-02-28,1244.846,1265.445,1209.125,1222.762,67728130
2020-03-02,1240.222,1293.517,1231.938,1279.058,54051057
2020-03-03,1304.87,1362.265,1294.812,1307.641,65167683
2020-03-04,1286.176,1297.99,1234.025,1266.219,47626720
2020-03-05,1291.435,1291.435,1262.589,1287.105,44944228
2020-03-06,1266.925,1272.567,1250.365,1258.15,38465772
2020-03-09,1229.045,1240.111,1183.685,1183.685,49952474
2020-03-10,1157.657,1245.426,1157.657,1245.426,57287719
2020-03-11,1248.96,1259.827,1205.254,1205.254,46006544
2020-03-12,1179.745,1203.811,1174.603,1188.532,33690252
2020-03-13,1126.193,1227.115,1126.193,1213.948,55491838
2020-03-16,1228.169,1233.735,1146.763,1146.763,84591809
2020-03-17,1168.949,1177.453,1113.403,1165.214,73723476
2020-03-18,1181.447,1206.382,1144.066,1144.245,78889143
2020-03-19,1146.931,1166.807,1129.323,1163.154,69845998
2020-03-20,1174.47,1185.124,1143.732,1156.401,57397653
2020-03-23,1116.611,1116.611,1049.686,1055.463,72160411
2020-03-24,1085.837,1086.497,1031.602,1076.052,66241550
2020-03-25,1113.653,1122.425,1102.647,1108.913,62501096
2020-03-26,1097.885,1109.917,1089.223,1092.646,50078959
2020-03-27,1108.845,1108.845,1075.904,1076.053,42863439
2020-03-30,1052.964,1052.964,1010.145,1035.032,53940712
2020-03-31,1049.158,1053.956,1019.108,1021.451,42653934
2020-04-01,1013.396,1055.519,1013.396,1031.019,53208761
2020-04-02,1026.434,1097.98,1026.434,1097.98,60417091
2020-04-03,1090.147,1096.374,1076.016,1079.736,48833097
2020-04-07,1110.898,1118.817,1107.06,1108.747,49831993
2020-04-08,1103.093,1113.172,1095.711,1103.368,38450533
2020-04-09,1106.259,1106.259,1093.996,1102.746,33766984
2020-04-10,1101.258,1101.258,1047.083,1053.786,50836259
2020-04-13,1040.12,1047.049,1032.149,1035.625,34445626
2020-04-14,1041.429,1068.783,1041.429,1068.783,36158011
2020-04-15,1072.003,1097.38,1072.003,1082.125,41592948
2020-04-16,1074.0,1095.162,1074.0,1089.886,38040968
2020-04-17,1102.344,1131.278,1102.344,1112.536,60295568
2020-04-20,1113.387,1127.338,1110.993,1126.925,38226465
2020-04-21,1122.775,1122.775,1100.993,1111.688,43379730
2020-04-22,1101.773,1140.138,1101.773,1139.295,43170432
2020-04-23,1149.22,1159.549,1143.074,1150.266,53379897
2020-04-24,1156.203,1169.208,1149.489,1157.046,57309903
2020-04-27,1155.698,1159.002,1145.667,1149.241,42863807
2020-04-28,1136.787,1136.787,1041.496,1121.825,77431210
2020-04-29,1103.835,1126.715,1097.78,1097.921,46589956
2020-04-30,1107.598,1182.887,1107.598,1174.966,69563379
2020-05-06,1165.68,1297.638,1165.68,1292.433,104454115
2020-05-07,1296.575,1296.575,1259.206,1266.205,86174431
2020-05-08,1275.968,1325.277,1275.968,1279.755,78035206
2020-05-11,1286.014,1312.547,1266.747,1276.697,64920333
2020-05-12,1272.893,1293.692,1251.136,1293.692,62496197
2020-05-13,1287.927,1314.736,1287.927,1308.588,57634451
2020-05-14,1301.511,1329.756,1296.604,1300.086,60819785
2020-05-15,1303.202,1354.798,1303.202,1349.658,74403333
2020-05-18,1364.538,1364.538,1318.816,1318.816,79422002
2020-05-19,1327.874,1400.394,1327.874,1400.394,73672810
2020-05-20,1388.69,1426.925,1367.893,1379.597,98750383
2020-05-21,1377.978,1379.483,1318.491,1320.376,78945516
2020-05-22,1309.888,1325.876,1259.497,1288.773,65428971
2020-05-25,1278.828,1288.798,1256.601,1268.614,49454593
2020-05-26,1276.182,1338.37,1276.182,1337.137,69513275
2020-05-27,1337.715,1351.695,1315.107,1317.487,82075959
2020-05-28,1313.379,1319.715,1256.851,1283.105,67069937
2020-05-29,1277.654,1323.133,1277.654,1297.223,60041107
2020-06-01,1315.348,1378.04,1315.348,1369.614,85074045
2020-06-02,1374.945,1379.053,1357.104,1370.22,74891059
2020-06-03,1372.139,1383.797,1356.163,1357.851,81561875
2020-06-04,1356.359,1363.543,1346.638,1352.853,91066566
2020-06-05,1352.416,1361.818,1343.022,1348.436,81007107
2020-06-08,1360.06,1367.802,1331.525,1334.751,79389857
2020-06-09,1329.745,1329.745,1318.062,1325.585,61831048
2020-06-10,1324.97,1324.97,1309.005,1313.525,54335064
2020-06-11,1314.68,1342.181,1311.074,1318.25,69190270
2020-06-12,1287.935,1315.013,1287.935,1309.029,50880317
2020-06-15,1304.405,1307.2,1273.943,1275.035,32022207
2020-06-16,1285.65,1316.586,1285.65,1316.586,28587058
2020-06-17,1315.214,1321.894,1297.802,1307.801,27441221
2020-06-18,1308.201,1335.858,1306.712,1332.472,29100021
2020-06-19,1331.353,1369.776,1331.353,1367.176,32590421
2020-06-22,1396.392,1441.41,1396.392,1430.298,51254030
2020-06-23,1420.379,1462.826,1420.379,1462.826,36050394
2020-06-24,1466.727,1513.215,1460.523,1504.847,48275323
2020-06-29,1491.249,1491.249,1454.445,1466.514,34055652
2020-06-30,1478.019,1513.125,1478.019,1501.295,31701831
2020-07-01,1508.824,1533.984,1486.818,1513.054,38166345
2020-07-02,1511.832,1528.151,1493.252,1506.012,38049778
2020-07-03,1504.6,1520.95,1476.994,1516.96,38143793
2020-07-06,1535.466,1668.282,1535.466,1653.128,62695205
2020-07-07,1668.781,1731.784,1668.781,1670.76,72994636
2020-07-08,1665.156,1709.517,1665.156,1693.19,50128403
2020-07-09,1689.805,1755.354,1687.607,1739.054,57344475
2020-07-10,1724.17,1745.937,1702.717,1717.56,51969782
2020-07-13,1712.41,1743.827,1706.279,1743.827,55414508
