date,open,high,low,close,volume
2023-01-16,244.2,258.2,244.2,258.2,4
2023-01-17,263.8,263.8,263.8,263.8,2
2023-01-19,291.4,306.8,291.4,306.8,12
2023-01-20,261.2,266.2,261.2,266.2,13
2023-02-01,280.0,302.8,280.0,302.8,2
2023-02-03,323.4,323.4,323.4,323.4,2
2023-02-06,367.6,367.6,364.0,364.0,5
2023-02-07,353.0,353.0,353.0,353.0,1
2023-02-08,354.4,369.0,353.0,368.2,14
2023-02-09,344.0,344.0,343.6,343.6,2
2023-02-13,338.0,338.0,330.0,330.0,3
2023-02-14,326.8,329.8,326.8,329.8,4
2023-02-15,320.0,324.4,320.0,324.4,4
2023-02-16,306.8,327.4,306.4,327.4,4
2023-02-17,339.4,352.6,339.4,352.6,4
2023-02-20,366.4,366.4,301.2,303.2,6
2023-02-21,306.2,306.2,289.8,289.8,5
2023-02-22,314.0,322.4,311.0,322.4,8
2023-02-23,310.8,333.0,305.2,333.0,4
2023-02-24,367.8,367.8,367.8,367.8,3
2023-02-27,379.8,379.8,362.6,372.8,9
2023-02-28,373.8,373.8,373.8,373.8,2
2023-03-01,348.0,348.0,320.4,321.2,23
2023-03-02,326.0,326.0,316.0,323.6,11
2023-03-03,324.0,324.0,316.2,316.2,5
2023-03-06,355.8,355.8,355.8,355.8,2
2023-03-07,381.6,385.8,381.6,385.0,18
2023-03-08,396.8,401.6,396.8,401.6,4
2023-03-09,417.0,417.0,416.6,416.6,4
2023-03-10,433.2,449.0,433.2,444.0,7
2023-03-13,445.2,445.2,435.0,435.0,4
2023-03-14,453.2,453.2,450.0,450.0,4
2023-03-15,434.0,437.2,434.0,434.8,40
2023-03-16,455.6,473.6,455.6,473.6,6
2023-03-17,445.6,445.6,433.2,443.0,14
