date,open,high,low,close,volume
2022-12-19,293.8,310.8,293.8,310.8,6
2022-12-20,318.8,347.2,318.8,347.2,6
2022-12-21,336.6,336.6,336.6,336.6,3
2023-01-06,250.0,250.0,245.2,245.2,7
2023-01-13,206.4,206.4,203.0,203.0,12
2023-01-16,137.8,137.8,129.4,129.4,7
2023-01-18,138.6,148.0,138.6,148.0,24
2023-01-19,169.6,169.6,164.4,164.4,4
2023-01-20,157.4,157.6,142.8,147.6,53
2023-01-30,120.4,138.6,117.4,138.6,12
2023-01-31,148.0,152.6,146.6,152.6,4
2023-02-01,152.6,180.8,152.0,155.2,30
2023-02-02,158.2,166.0,155.2,155.2,9
2023-02-03,179.2,206.2,179.2,186.6,26
2023-02-06,226.4,232.6,223.0,230.8,24
2023-02-07,216.8,218.8,216.8,218.8,5
2023-02-08,203.8,226.6,203.8,224.4,60
2023-02-09,206.6,206.6,206.6,206.6,2
2023-02-10,207.0,208.4,201.2,201.2,20
2023-02-13,216.4,216.8,187.6,188.6,41
2023-02-14,185.2,188.0,180.6,187.6,21
2023-02-15,181.4,196.0,181.2,192.4,20
2023-02-16,183.2,221.2,164.6,221.2,36
2023-02-17,193.0,228.0,193.0,228.0,10
2023-02-20,225.6,225.6,160.4,162.6,25
2023-02-21,160.0,160.8,149.2,151.4,13
2023-02-22,164.2,182.2,161.0,182.2,52
2023-02-23,174.0,193.2,167.8,188.8,53
2023-02-24,200.0,223.6,198.4,223.6,43
2023-02-27,211.8,227.4,208.4,227.4,8
2023-02-28,223.4,245.0,220.0,227.0,10
2023-03-01,197.0,201.2,169.8,173.4,57
2023-03-02,174.0,175.2,164.4,173.8,46
2023-03-03,175.0,182.8,167.0,171.6,55
2023-03-06,179.8,209.2,179.8,203.8,38
2023-03-07,215.0,236.8,189.8,236.8,81
2023-03-08,249.8,262.8,246.2,256.2,66
2023-03-09,260.2,287.4,260.2,273.8,15
2023-03-10,284.6,309.4,283.6,309.4,13
2023-03-13,295.8,295.8,278.0,285.8,14
2023-03-14,293.8,314.6,293.8,300.0,37
2023-03-15,282.4,299.0,279.2,299.0,32
2023-03-16,321.2,321.2,298.0,315.8,23
2023-03-17,301.6,305.0,276.8,298.6,50
