date,open,high,low,close,volume
2023-01-11,305.6,305.6,305.6,305.6,6
2023-01-13,287.6,287.6,287.6,287.6,6
2023-01-16,207.4,207.4,203.0,207.4,8
2023-01-19,249.4,256.0,246.4,246.4,6
2023-01-30,217.2,217.2,217.2,217.2,1
2023-01-31,241.6,241.6,241.6,241.6,1
2023-02-01,235.2,253.8,235.2,253.8,6
2023-02-02,250.2,250.2,250.2,250.2,2
2023-02-03,295.2,295.2,295.2,295.2,2
2023-02-06,322.0,323.6,319.4,323.6,8
2023-02-07,310.8,310.8,310.8,310.8,3
2023-02-08,291.2,316.6,291.2,316.6,10
2023-02-09,299.8,299.8,299.8,299.8,2
2023-02-13,286.0,294.6,280.6,280.6,6
2023-02-14,278.4,278.4,278.4,278.4,2
2023-02-15,276.4,276.4,276.4,276.4,2
2023-02-16,258.4,316.2,258.0,314.0,14
2023-02-17,296.6,303.4,296.6,303.4,4
2023-02-20,288.8,288.8,252.0,252.0,17
2023-02-21,256.8,256.8,241.6,241.6,11
2023-02-22,250.0,274.0,250.0,274.0,11
2023-02-23,271.2,284.2,266.6,267.4,15
2023-02-24,312.6,314.6,312.6,314.6,2
2023-02-27,310.4,310.4,305.0,305.0,2
2023-02-28,319.8,324.0,319.8,324.0,4
2023-03-01,272.2,279.0,270.8,270.8,9
2023-03-02,271.8,276.0,262.0,276.0,6
2023-03-03,266.6,266.8,266.6,266.8,12
2023-03-06,292.6,312.0,292.6,312.0,6
2023-03-07,303.8,335.8,303.8,335.8,28
2023-03-08,352.4,354.0,352.4,354.0,5
2023-03-09,359.6,368.6,359.6,366.6,10
2023-03-10,382.8,394.2,382.8,394.2,3
2023-03-13,393.4,393.4,387.6,387.6,4
2023-03-14,393.6,402.0,393.6,399.0,10
2023-03-15,384.0,387.2,384.0,387.2,34
2023-03-16,405.6,418.0,397.8,418.0,17
2023-03-17,405.4,405.4,384.0,404.8,28
