date,open,high,low,close,volume
2022-12-30,262.4,262.4,262.4,262.4,3
2023-01-11,172.4,172.4,172.4,172.4,12
2023-01-13,166.0,166.0,142.0,142.0,8
2023-01-16,120.0,120.0,96.0,113.0,63
2023-01-17,112.4,118.8,112.4,115.0,11
2023-01-18,110.4,124.0,110.4,123.0,24
2023-01-19,133.4,141.2,126.4,126.4,59
2023-01-20,123.4,123.6,112.2,112.8,58
2023-01-30,89.6,110.8,86.4,108.2,108
2023-01-31,101.4,119.6,101.4,119.6,18
2023-02-01,116.6,133.6,115.2,117.4,82
2023-02-02,128.0,129.6,121.2,123.6,19
2023-02-03,144.0,165.0,143.6,154.0,26
2023-02-06,181.6,195.0,178.2,188.8,17
2023-02-07,175.2,176.8,168.8,173.8,35
2023-02-08,158.0,182.8,158.0,182.8,38
2023-02-09,163.4,163.4,150.0,150.2,29
2023-02-10,160.0,166.0,156.8,157.6,20
2023-02-13,169.2,169.2,143.2,147.0,58
2023-02-14,140.0,147.0,135.0,135.0,39
2023-02-15,136.8,152.4,136.8,151.0,34
2023-02-16,145.8,176.2,120.8,160.0,103
2023-02-17,153.4,183.0,146.8,183.0,25
2023-02-20,174.8,178.0,118.0,119.4,99
2023-02-21,123.4,127.0,109.6,117.2,97
2023-02-22,121.6,140.4,114.8,138.4,209
2023-02-23,119.0,148.2,119.0,138.6,163
2023-02-24,145.0,176.4,145.0,172.8,102
2023-02-27,180.0,180.8,161.8,176.0,38
2023-02-28,161.4,195.4,158.4,160.6,50
2023-03-01,162.4,166.8,120.0,128.8,216
2023-03-02,131.0,137.0,119.0,130.4,142
2023-03-03,117.6,140.6,117.6,124.4,135
2023-03-06,131.6,164.0,131.6,155.4,80
2023-03-07,166.0,187.4,141.8,186.2,176
2023-03-08,200.2,215.2,195.6,215.2,97
2023-03-09,212.8,238.0,205.8,223.8,35
2023-03-10,237.2,258.6,229.6,258.6,44
2023-03-13,235.2,245.0,226.2,237.2,31
2023-03-14,240.8,264.4,240.8,248.2,25
2023-03-15,233.4,253.6,229.4,253.6,61
2023-03-16,274.8,274.8,248.0,266.6,38
2023-03-17,254.8,257.0,232.0,250.0,38
