date,open,high,low,close,volume
2023-01-19,336.6,352.8,336.6,352.8,12
2023-01-20,306.8,314.4,306.8,314.4,9
2023-01-30,306.4,306.4,306.4,306.4,1
2023-02-01,326.8,342.0,326.8,342.0,2
2023-02-03,371.0,390.4,371.0,390.4,3
2023-02-06,416.0,416.0,416.0,416.0,2
2023-02-08,392.4,417.0,392.4,417.0,12
2023-02-09,388.0,393.0,384.8,384.8,8
2023-02-10,398.0,399.0,397.0,397.0,3
2023-02-13,394.0,402.6,385.2,385.2,4
2023-02-14,377.0,379.0,374.0,379.0,4
2023-02-16,356.0,385.4,356.0,385.4,5
2023-02-17,422.6,422.6,422.6,422.6,2
2023-02-20,417.6,417.6,350.0,350.0,12
2023-02-21,340.8,340.8,338.4,338.4,2
2023-02-22,363.2,372.4,360.2,372.4,8
2023-02-23,381.0,381.0,381.0,381.0,2
2023-02-24,414.0,414.0,414.0,414.0,3
2023-02-27,412.4,412.4,412.4,412.4,2
2023-02-28,405.4,405.4,405.4,405.4,1
2023-03-01,397.0,397.0,369.8,372.0,16
2023-03-06,392.4,402.2,392.4,402.2,3
2023-03-07,396.6,436.6,396.6,436.6,9
2023-03-08,453.4,453.4,453.4,453.4,1
2023-03-09,459.4,466.8,459.4,466.8,4
2023-03-10,483.0,494.2,483.0,494.2,5
2023-03-13,500.0,500.0,489.8,491.0,10
2023-03-14,504.6,504.6,499.0,499.0,10
2023-03-15,483.8,486.8,483.8,486.6,18
2023-03-16,523.6,523.6,523.6,523.6,3
2023-03-17,499.0,499.0,482.4,492.8,20
