date,open,high,low,close,volume,amount,outstanding_share,turnover
2020-09-17,35.23,35.23,34.8,35.01,572219.0,10196587.0,180000000.0,0.0031789944444444444
2020-09-18,35.19,35.48,34.95,35.39,575466.0,10325964.0,180000000.0,0.0031970333333333333
2020-09-21,35.35,35.64,35.03,35.23,533600.0,9584913.0,180000000.0,0.0029644444444444445
2020-09-22,35.09,35.09,34.74,34.9,543781.0,9664667.0,180000000.0,0.0030210055555555558
2020-09-23,34.99,35.23,34.64,34.9,460692.0,8188179.0,180000000.0,0.0025594
2020-09-24,34.93,34.93,34.29,34.35,583652.0,10263005.0,180000000.0,0.003242511111111111
2020-09-25,34.42,34.42,34.15,34.35,338898.0,5913245.0,180000000.0,0.0018827666666666667
2020-09-28,34.44,34.46,34.01,34.09,342059.0,5954392.0,180000000.0,0.0019003277777777778
2020-09-29,34.07,34.37,34.07,34.23,258800.0,4516940.0,180000000.0,0.0014377777777777778
2020-09-30,34.44,34.54,33.91,34.01,239817.0,4170143.0,180000000.0,0.0013323166666666666
2020-10-09,34.33,34.84,34.33,34.58,367277.0,6473202.0,180000000.0,0.002040427777777778
2020-10-12,34.99,35.23,34.76,35.21,574255.0,10250733.0,180000000.0,0.0031903055555555556
2020-10-13,35.19,35.23,34.82,35.21,330155.0,5899498.0,180000000.0,0.0018341944444444445
2020-10-14,35.11,35.21,34.86,34.93,337315.0,6020193.0,180000000.0,0.0018739722222222222
2020-10-15,35.72,35.72,34.72,34.72,475100.0,8469857.0,180000000.0,0.0026394444444444443
2020-10-16,34.74,34.82,34.56,34.72,346654.0,6124547.0,180000000.0,0.0019258555555555555
2020-10-19,34.76,35.29,34.6,34.78,344155.0,6113848.0,180000000.0,0.0019119722222222222
2020-10-20,34.74,34.86,34.38,34.76,310395.0,5467941.0,180000000.0,0.0017244166666666666
2020-10-21,34.7,34.9,34.38,34.62,319541.0,5629219.0,180000000.0,0.0017752277777777778
2020-10-22,34.62,34.74,34.38,34.44,249160.0,4378889.0,180000000.0,0.0013842222222222222
2020-10-23,34.44,34.7,34.29,34.31,309440.0,5429011.0,180000000.0,0.0017191111111111111
2020-10-26,34.44,34.44,33.95,34.01,360460.0,6253404.0,180000000.0,0.0020025555555555556
2020-10-27,34.09,34.33,33.13,34.31,348940.0,6033846.0,180000000.0,0.0019385555555555556
2020-10-28,34.29,34.93,33.33,34.88,898578.0,15795351.0,180000000.0,0.0049921
2020-10-29,34.58,34.97,34.29,34.46,543502.0,9579565.0,180000000.0,0.0030194555555555554
2020-10-30,34.46,34.58,33.44,33.44,457860.0,7932995.0,180000000.0,0.0025436666666666667
2020-11-02,33.62,33.78,33.19,33.78,635537.0,10822958.0,180000000.0,0.003530761111111111
2020-11-03,33.54,34.23,33.54,34.09,367819.0,6365044.0,180000000.0,0.002043438888888889
2020-11-04,34.13,34.4,33.72,33.97,272639.0,4723869.0,180000000.0,0.001514661111111111
2020-11-05,33.99,34.35,33.6,34.19,426814.0,7428206.0,180000000.0,0.002371188888888889
2020-11-06,34.33,34.48,33.86,34.25,490734.0,8526851.0,180000000.0,0.0027263
2020-11-09,34.27,34.88,34.27,34.6,598460.0,10561659.0,180000000.0,0.0033247777777777776
2020-11-10,34.88,34.88,34.27,34.5,470397.0,8292159.0,180000000.0,0.002613316666666667
2020-11-11,34.44,34.52,34.25,34.31,280300.0,4903349.0,180000000.0,0.0015572222222222222
2020-11-12,34.31,34.54,34.17,34.46,298800.0,5229351.0,180000000.0,0.00166
2020-11-13,34.88,34.91,34.35,34.8,565834.0,9988138.0,180000000.0,0.003143522222222222
2020-11-16,34.82,35.19,34.64,35.17,734700.0,13097461.0,180000000.0,0.004081666666666667
2020-11-17,34.99,35.21,34.86,34.99,478120.0,8533161.0,180000000.0,0.002656222222222222
2020-11-18,35.05,35.29,34.82,35.03,564280.0,10085001.0,180000000.0,0.003134888888888889
2020-11-19,35.01,35.33,34.8,35.01,506500.0,9037466.0,180000000.0,0.0028138888888888888
2020-11-20,35.29,35.29,34.84,34.97,334480.0,5960830.0,180000000.0,0.0018582222222222223
2020-11-23,34.9,35.33,34.82,35.09,662840.0,11860121.0,180000000.0,0.0036824444444444444
2020-11-24,35.21,35.21,34.95,35.01,330688.0,5912382.0,180000000.0,0.0018371555555555556
2020-11-25,34.88,35.52,34.56,34.56,499380.0,8888174.0,180000000.0,0.0027743333333333335
2020-11-26,34.5,34.68,34.15,34.35,404180.0,7076262.0,180000000.0,0.0022454444444444444
2020-11-27,34.35,34.48,33.95,34.31,339000.0,5899488.0,180000000.0,0.0018833333333333334
2020-11-30,34.29,34.68,34.19,34.44,458780.0,8061793.0,180000000.0,0.002548777777777778
2020-12-01,34.42,34.91,34.11,34.74,483280.0,8531396.0,180000000.0,0.002684888888888889
2020-12-02,34.74,35.07,34.56,34.7,386900.0,6850461.0,180000000.0,0.0021494444444444443
2020-12-03,34.58,34.68,34.19,34.38,427648.0,7493630.0,180000000.0,0.002375822222222222
2020-12-04,34.64,35.21,34.38,35.11,745180.0,13249551.0,180000000.0,0.004139888888888889
2020-12-07,35.09,35.09,34.58,34.64,439020.0,7792779.0,180000000.0,0.002439
2020-12-08,34.64,35.58,34.56,35.31,1149553.0,20620937.0,180000000.0,0.006386405555555556
2020-12-09,35.44,36.5,35.43,35.46,2921576.0,53646118.0,180000000.0,0.016230977777777777
2020-12-10,35.31,36.9,35.13,36.64,2071430.0,38053722.0,180000000.0,0.011507944444444444
2020-12-11,36.48,37.39,35.88,37.07,2763234.0,51612709.0,180000000.0,0.0153513
2020-12-14,36.96,37.45,35.64,37.45,2979114.0,55438567.0,180000000.0,0.016550633333333332
2020-12-15,37.84,37.84,37.0,37.25,1774092.0,33746129.0,180000000.0,0.009856066666666666
2020-12-16,37.17,37.88,36.21,36.74,1903476.0,35772154.0,180000000.0,0.010574866666666667
2020-12-17,36.31,39.15,35.97,38.9,4593910.0,88123922.0,180000000.0,0.025521722222222223
2020-12-18,38.57,39.9,37.58,38.33,5366267.0,106128977.0,180000000.0,0.029812594444444444
2020-12-21,37.88,38.17,37.41,37.66,1719314.0,33089409.0,180000000.0,0.009551744444444444
2020-12-22,37.6,37.98,36.37,37.09,2482704.0,46835997.0,180000000.0,0.0137928
2020-12-23,36.82,37.68,36.48,37.39,2139900.0,40423262.0,180000000.0,0.011888333333333334
2020-12-24,37.09,38.0,36.72,37.29,1742220.0,33157638.0,180000000.0,0.009679
2020-12-25,36.92,37.39,36.45,36.9,1255664.0,23547854.0,180000000.0,0.006975911111111111
2020-12-28,36.9,36.92,35.78,36.5,2105960.0,38897223.0,180000000.0,0.011699777777777778
2020-12-29,36.31,36.62,35.62,36.11,1383600.0,25384868.0,180000000.0,0.007686666666666666
2020-12-30,35.84,36.25,35.48,36.25,1729800.0,31527695.0,180000000.0,0.00961
2020-12-31,36.23,36.68,35.94,36.5,1087930.0,20129199.0,180000000.0,0.006044055555555556
