date,open,high,low,close,volume
2016-09-29,0.934,0.945,0.932,0.935,905746
2016-09-30,0.933,0.937,0.932,0.936,340432
2016-10-10,0.936,0.937,0.934,0.936,783509
2016-10-11,0.935,0.936,0.935,0.935,519495
2016-10-12,0.934,0.935,0.934,0.935,229504
2016-10-13,0.935,0.94,0.935,0.94,739239
2016-10-14,0.939,0.95,0.936,0.942,356523
2016-10-17,0.935,0.942,0.935,0.939,164403
2016-10-18,0.937,0.942,0.937,0.941,161609
2016-10-19,0.941,0.942,0.938,0.941,432602
2016-10-20,0.939,0.958,0.939,0.958,322301
2016-10-21,0.943,0.945,0.941,0.945,261620
2016-10-24,0.945,0.945,0.937,0.941,1176111
2016-10-25,0.94,0.942,0.937,0.942,196411
2016-10-26,0.939,0.942,0.939,0.94,237500
2016-10-27,0.939,0.941,0.938,0.94,164917
2016-10-28,0.94,0.941,0.94,0.94,90105
2016-10-31,0.94,0.941,0.939,0.939,250500
2016-11-01,0.938,0.94,0.937,0.938,173917
2016-11-02,0.937,0.937,0.934,0.935,206200
2016-11-03,0.932,0.935,0.932,0.935,155101
2016-11-04,0.935,0.936,0.934,0.936,141705
2016-11-07,0.935,0.937,0.935,0.936,352800
2016-11-08,0.934,0.938,0.934,0.937,120200
2016-11-09,0.936,0.936,0.936,0.936,15000
2016-11-10,0.936,0.938,0.935,0.937,248538
2016-11-11,0.935,0.939,0.934,0.936,625105
2016-11-14,0.933,0.935,0.933,0.935,111700
2016-11-15,0.933,0.936,0.933,0.935,335562
2016-11-16,0.935,0.936,0.934,0.936,88100
2016-11-17,0.933,0.935,0.933,0.935,6000
2016-11-18,0.935,0.935,0.935,0.935,10300
2016-11-21,0.935,0.935,0.935,0.935,86771
2016-11-22,0.935,0.938,0.935,0.937,40503
2016-11-23,0.935,0.939,0.935,0.936,82100
2016-11-24,0.937,0.948,0.937,0.938,21700
2016-11-25,0.941,0.942,0.933,0.934,108471
2016-11-28,0.942,0.944,0.939,0.941,227000
2016-11-29,0.942,0.946,0.941,0.943,80001
2016-11-30,0.94,0.945,0.932,0.939,67301
2016-12-01,0.936,0.944,0.936,0.938,5901
2016-12-02,0.941,0.941,0.94,0.941,39000
2016-12-05,0.935,0.936,0.935,0.936,6000
2016-12-07,0.935,0.936,0.935,0.936,9000
2016-12-08,0.949,0.949,0.937,0.949,144100
2016-12-09,0.938,0.954,0.938,0.94,19200
2016-12-12,0.936,0.94,0.936,0.937,29600
2016-12-13,0.932,0.934,0.91,0.934,102710
2016-12-14,0.933,0.934,0.932,0.933,100400
2016-12-15,0.95,0.95,0.931,0.931,2000
2016-12-16,0.931,0.932,0.93,0.932,9000
2016-12-19,0.932,0.932,0.931,0.932,38000
2016-12-20,0.934,0.935,0.921,0.921,120000
2016-12-21,0.922,0.933,0.922,0.932,9000
2016-12-22,0.932,0.932,0.931,0.932,42400
2016-12-23,0.931,0.931,0.931,0.931,5500
2016-12-26,0.921,0.948,0.921,0.938,51300
2016-12-27,0.924,0.939,0.924,0.925,6200
2016-12-28,0.925,0.925,0.925,0.925,15000
2016-12-29,0.921,0.931,0.921,0.931,16000
2016-12-30,0.921,0.921,0.921,0.921,1000
2017-01-03,0.903,0.941,0.903,0.925,15300
2017-01-04,0.938,0.941,0.938,0.94,37100
2017-01-05,0.931,0.932,0.93,0.931,161028
2017-01-06,0.923,0.93,0.923,0.93,5000
2017-01-10,0.93,0.93,0.928,0.93,10000
2017-01-11,0.928,0.93,0.927,0.93,8400
2017-01-12,0.926,0.928,0.925,0.927,30700
2017-01-13,0.932,0.935,0.924,0.935,86500
2017-01-16,0.929,0.931,0.92,0.92,60300
2017-01-17,0.924,0.927,0.924,0.926,53900
2017-01-18,0.926,0.928,0.915,0.921,25400
2017-01-19,0.92,0.92,0.92,0.92,800
2017-01-20,0.926,0.93,0.925,0.925,23900
2017-01-23,0.915,0.926,0.908,0.921,72100
2017-01-24,0.926,0.935,0.921,0.933,18400
2017-01-25,0.934,0.935,0.929,0.93,243200
2017-01-26,0.936,0.937,0.926,0.935,10100
2017-02-03,0.918,0.935,0.918,0.926,51200
2017-02-06,0.925,0.935,0.925,0.927,20100
2017-02-07,0.929,0.929,0.926,0.926,14901
2017-02-08,0.921,0.923,0.92,0.923,54100
2017-02-09,0.933,0.935,0.929,0.929,530101
2017-02-10,0.929,0.934,0.927,0.93,23200
2017-02-13,0.933,0.934,0.929,0.931,302000
2017-02-14,0.934,0.934,0.932,0.933,142000
2017-02-15,0.935,0.935,0.932,0.933,86700
2017-02-16,0.933,0.933,0.933,0.933,161100
2017-02-17,0.933,0.934,0.928,0.934,106000
2017-02-20,0.919,0.934,0.919,0.934,80801
2017-02-21,0.933,0.934,0.933,0.934,17601
2017-02-22,0.934,0.934,0.934,0.934,2100
2017-02-23,0.934,0.935,0.933,0.935,15400
2017-02-24,0.933,0.933,0.93,0.93,49200
2017-02-27,0.931,0.934,0.93,0.932,506701
2017-02-28,0.93,0.93,0.93,0.93,5000
2017-03-01,0.929,0.933,0.929,0.933,13400
2017-03-02,0.934,0.934,0.933,0.933,18000
2017-03-03,0.921,0.931,0.921,0.93,76000
2017-03-06,0.932,0.936,0.93,0.936,142272
2017-03-07,0.933,0.933,0.933,0.933,1000
2017-03-09,0.931,0.931,0.931,0.931,800
2017-03-13,0.93,0.93,0.93,0.93,2000
2017-03-14,0.945,0.946,0.933,0.933,11800
2017-03-15,0.933,0.94,0.933,0.94,12472
2017-03-16,0.933,0.938,0.933,0.938,8000
2017-03-17,0.94,0.94,0.934,0.934,20200
2017-03-20,0.932,0.932,0.932,0.932,1000
2017-03-21,0.932,0.934,0.932,0.934,23800
2017-03-22,0.931,0.939,0.931,0.931,68506
2017-03-23,0.931,0.936,0.925,0.931,187116
2017-03-24,0.931,0.94,0.931,0.935,102316
2017-03-27,0.932,0.932,0.932,0.932,3000
2017-03-28,0.931,0.938,0.931,0.932,4100
2017-03-29,0.931,0.936,0.931,0.932,11500
2017-03-30,0.92,0.92,0.92,0.92,2000
2017-03-31,0.93,0.93,0.923,0.923,13000
2017-04-05,0.939,0.94,0.924,0.924,14000
2017-04-06,0.922,0.929,0.922,0.927,100401
2017-04-07,0.933,0.94,0.93,0.94,44900
2017-04-10,0.93,0.93,0.93,0.93,1000
2017-04-11,0.94,0.94,0.932,0.932,15000
2017-04-12,0.94,0.94,0.932,0.932,29900
2017-04-13,0.93,0.93,0.93,0.93,18800
2017-04-14,0.93,0.93,0.93,0.93,7316
2017-04-17,0.928,0.928,0.928,0.928,1000
2017-04-18,0.928,0.928,0.925,0.925,66900
2017-04-19,0.929,0.94,0.921,0.921,31400
2017-04-20,0.928,0.931,0.92,0.93,122803
2017-04-21,0.928,0.929,0.925,0.925,11902
2017-04-25,0.91,0.91,0.91,0.91,5531
2017-04-26,0.911,0.911,0.911,0.911,1000
2017-04-28,0.92,0.92,0.92,0.92,3501
2017-05-04,0.905,0.905,0.905,0.905,1000
2017-05-05,0.92,0.92,0.92,0.92,2100
2017-05-08,0.903,0.92,0.903,0.92,4700
2017-05-09,0.919,0.919,0.919,0.919,3000
2017-05-10,0.903,0.903,0.903,0.903,1000
2017-05-11,0.903,0.903,0.903,0.903,21500
2017-05-12,0.903,0.903,0.903,0.903,17101
2017-05-15,0.903,0.903,0.903,0.903,1000
2017-05-17,0.903,0.905,0.903,0.905,11800
2017-05-22,0.905,0.905,0.903,0.903,20500
2017-05-23,0.903,0.903,0.903,0.903,6100
2017-05-24,0.904,0.969,0.903,0.914,12100
2017-05-25,0.92,0.92,0.888,0.889,4000
2017-05-31,0.89,0.905,0.89,0.905,3900
2017-06-02,0.89,0.89,0.89,0.89,7700
2017-06-05,0.89,0.89,0.89,0.89,1000
2017-06-07,0.891,0.9,0.891,0.9,6000
2017-06-08,0.891,0.891,0.891,0.891,1000
2017-06-12,0.888,0.949,0.888,0.949,1100
2017-06-13,0.943,0.943,0.892,0.901,4418
2017-06-14,0.893,0.893,0.893,0.893,1000
2017-06-15,0.89,0.895,0.89,0.895,1400
2017-06-16,0.89,0.89,0.89,0.89,1000
2017-06-19,0.901,0.902,0.901,0.902,10000
2017-06-20,0.909,0.909,0.909,0.909,6000
2017-06-21,0.91,0.918,0.891,0.901,12000
2017-06-22,0.889,0.895,0.889,0.895,1400
2017-06-23,0.888,0.888,0.888,0.888,1000
2017-06-27,0.892,0.892,0.892,0.892,4000
2017-06-28,0.9,0.901,0.9,0.901,5300
2017-06-30,0.895,0.932,0.895,0.932,3200
2017-07-03,0.934,0.934,0.89,0.894,3600
2017-07-04,0.895,0.918,0.895,0.917,4700
2017-07-05,0.892,0.892,0.892,0.892,1000
2017-07-06,0.931,0.931,0.9,0.9,4100
2017-07-07,0.89,0.89,0.89,0.89,100
2017-07-10,0.897,0.897,0.895,0.897,3000
2017-07-11,0.89,0.928,0.89,0.893,5100
2017-07-13,0.888,0.92,0.888,0.92,12700
2017-07-14,0.893,0.897,0.893,0.897,6400
2017-07-18,0.9,0.9,0.9,0.9,40000
2017-07-19,0.89,0.89,0.89,0.89,5700
2017-07-20,0.892,0.91,0.892,0.91,3000
2017-07-21,0.893,0.925,0.893,0.923,10300
2017-07-24,0.894,0.905,0.894,0.905,8200
2017-07-25,0.924,0.925,0.902,0.925,18900
2017-07-26,0.905,0.924,0.904,0.924,4100
2017-07-27,0.913,0.914,0.913,0.914,2800
2017-07-28,0.901,0.935,0.901,0.935,20300
2017-07-31,0.918,0.931,0.908,0.931,6202
